,,,all,fisher,relief,spec,f,chi2_nor,RFS,mrmr,cmim,jmi,borutashap,rf,lasso_svm,lasso_lg
knn,Relative influence change,44,0.0,0.025646574934793036,0.054906723555759915,0.27866570646000055,0.025646574934793036,0.025887198117374426,0.4431439702657698,0.14111363859327736,0.14111363859327736,0.14111363859327736,0.1244422919267322,0.1244422919267322,0.14851610120344969,0.3727026890286044
knn,Relative influence change,53,0.0,0.0810981644769744,0.047045825989337924,,0.0810981644769744,0.16386613156123697,0.23751093315530725,0.19762174406560726,0.19762174406560726,0.19762174406560726,0.047045825989337924,0.047045825989337924,0.22549061469107115,0.22549061469107115
knn,Relative influence change,59,0.0,0.1285181360996027,0.1637551326912256,0.11167440859459439,0.07710560830230803,0.07710560830230803,0.3281125490529579,0.1326724227447484,0.12035513358824747,0.1266860125483191,0.2854949004373946,0.23270237210773925,0.09969255633940444,0.10118981752307775
knn,Relative influence change,715,0.0,0.027745538474646243,0.05388262191185715,,0.027745538474646243,0.026755593660517694,0.04184503175514858,0.02976476007118293,0.026755593660517694,0.026755593660517694,0.026755593660517694,0.026755593660517694,0.02553167821032378,
knn,Relative influence change,716,0.0,0.1808191112322403,0.2577617398865926,0.12220116470711045,0.1808191112322403,0.1808191112322403,0.2577617398865926,0.1911202217734507,0.2577617398865926,0.2577617398865926,0.16992845577093216,0.13268631254603874,0.17989619313829902,0.1246933936106721
knn,Relative influence change,717,0.0,0.034623379625319556,0.023838627062883623,0.15555652771556694,0.034623379625319556,0.034623379625319556,0.04756123090997104,0.16335262194640562,0.026913091669951178,0.17630992635074486,0.05410734663146498,0.023838627062883623,0.07233077547549598,0.023838627062883623
knn,Relative influence change,718,0.0,0.0658444789931792,0.06199375383041033,0.038906945397494015,0.0658444789931792,0.0544253812089032,0.053599979732327344,0.05658043624224189,0.07396848308070324,0.06512384796321163,0.06094748079706039,0.06512384796321163,0.056397271390351326,0.04913320745907764
knn,Relative influence change,721,0.0,,0.03976967157937261,,,0.034329643608312574,,0.03976967157937261,0.02218956583553614,,0.040553530690986765,0.040553530690986765,0.034329643608312574,0.01866285125290703
knn,Relative influence change,723,0.0,0.03976509515492573,0.06027483561009594,,0.03976509515492573,0.04061502970276073,0.04171424394973032,0.0422782173965277,0.06027483561009594,0.06027483561009594,0.04870003531040267,0.06027483561009594,0.06027483561009594,
knn,Relative influence change,732,0.0,0.06455232726763525,0.06765976185918647,0.07235834211004187,0.06455232726763525,0.10181642387006708,0.06591647943311907,0.05832619090336572,0.057782445153588075,0.06870265055163007,0.05919041116103321,0.06812339192658008,0.0724805753046741,0.06445595720850772
knn,Relative influence change,735,0.0,,,0.007752232935562654,,0.01378488291940515,,,,,,,,
knn,Relative influence change,740,0.0,0.01932558424360301,0.018410433282147715,,0.01932558424360301,0.01932558424360301,0.01945323849716042,,0.021601490459593736,0.018420563888209722,0.02503099432014417,0.02503099432014417,,
knn,Relative influence change,742,0.0,0.06788456105053205,0.06788456105053205,0.06097808843082743,0.06788456105053205,0.06788456105053205,0.07482823924217263,0.0590277914468378,0.06686531433405862,0.06449694825369974,0.06788456105053205,0.06788456105053205,0.05339092663185581,0.06265362467247589
knn,Relative influence change,746,0.0,0.04775001912940904,0.04090603666326997,,0.04775001912940904,0.05909965526904648,0.06656723393390286,0.052435828832357964,0.051951123117833974,0.058697019998337006,0.05071173151812946,0.05071173151812946,0.09352238814168325,0.0503646197737547
knn,Relative influence change,752,0.0,0.011614073013849185,0.011427653903181843,0.011891853388943507,0.011614073013849185,0.011614073013849185,0.011312332615605415,,0.014449199099731257,0.014449199099731257,0.009955073660595191,0.00947992289944535,0.011008802226508189,0.011384083600318638
knn,Relative influence change,753,0.0,0.10803044305652482,0.07374517952068718,0.0937880701484273,0.10803044305652482,0.07232411043610527,0.0734331312072386,0.07472107260747121,0.17954828612120893,0.10925286003602634,0.08674463847026487,0.09755757827150406,0.13594638059511996,0.08061764210773378
knn,Relative influence change,756,0.0,0.23564890609258163,0.0922881183673309,0.17076836109266666,0.23564890609258163,0.23564890609258163,0.1093514363243672,0.3257225230864769,0.37321675325238574,0.15764815176713812,0.37321675325238574,0.37321675325238574,0.10091644420868423,0.11199443097721756
knn,Relative influence change,758,0.0,0.6126066264298197,0.341601783509136,0.47172558282826144,0.6126066264298197,0.47172558282826144,,0.6367759407838853,0.47172558282826144,0.47172558282826144,0.47172558282826144,0.47172558282826144,0.27979905027923385,0.2805102790740351
knn,Relative influence change,759,0.0,0.1400249738136061,0.2051756530837527,0.177916338075093,0.1400249738136061,0.11276124138278697,0.12939395065488998,0.11276124138278697,0.11276124138278697,0.11276124138278697,0.11276124138278697,0.11276124138278697,0.10143949540415526,0.12226401424277544
knn,Relative influence change,761,0.0,0.011016996579660607,0.013613960066670802,0.010145642580986776,0.011016996579660607,0.010049553973055257,,0.010246727967341256,0.010246727967341256,0.010246727967341256,0.013102363987796052,0.013102363987796052,0.01736745265166956,0.01736745265166956
knn,Relative influence change,762,0.0,0.05744475571859165,0.04809566520438847,0.06263679937538426,0.05744475571859165,0.05744475571859165,0.07896777507787026,0.05087960839615774,0.05087960839615774,0.04590144128705479,0.03253704043845487,0.042762523259034395,0.05784961895053518,0.05784961895053518
knn,Relative influence change,763,0.0,0.03276633688868484,0.04913953338064525,0.029198493068592655,0.03276633688868484,0.03276633688868484,0.03164043079822799,0.02937186825304701,0.02937186825304701,0.02937186825304701,0.03508501079847836,0.031369984354804675,0.047141495013549556,0.047141495013549556
knn,Relative influence change,766,0.0,0.05294494991615752,0.05108229725869955,0.04887486134494231,0.05294494991615752,0.05294494991615752,0.06781131766490194,0.0673717166852146,0.061926201360414025,0.061926201360414025,0.05573579482503735,0.06737308477869264,0.078563681510275,0.06618811349011992
knn,Relative influence change,768,0.0,0.0766464592272737,0.08131460718120856,0.10516997534924609,0.0766464592272737,0.08665985486479841,0.08532486994183733,0.07614616201260464,0.07403835171314177,0.0933526852953252,0.06860932751835877,0.08131460718120856,0.08333640096647063,0.09088909896589513
knn,Relative influence change,769,0.0,0.060153345661561365,0.05596455111139097,0.07041109991999485,0.060153345661561365,0.06793110431090629,0.07167261402411201,0.05927171564229179,0.07758961445527444,0.05801668244146511,0.06337455251807751,0.06596412490780439,0.07044679498835328,0.06530671742405753
knn,Relative influence change,773,0.0,0.07422211759382828,0.04536920097363348,0.04934955622190958,0.07422211759382828,0.07422211759382828,0.04287223617329255,0.045419730984701014,0.06448297844605681,0.05184893160420733,0.05858455647502564,0.04861019655323585,0.05268126747226922,0.07422211759382828
knn,Relative influence change,775,0.0,0.10899781365294058,0.10899781365294058,0.08204943296157854,0.10899781365294058,0.10899781365294058,0.10899781365294058,0.06942591769938986,0.07859870238554448,0.06942591769938986,0.07186252271050095,0.09118105411369436,0.07034019890574363,0.06824896098336952
knn,Relative influence change,778,0.0,0.06147260817724545,,0.07619621509473677,0.06147260817724545,0.06147260817724545,0.06147260817724545,0.06147260817724545,0.06147260817724545,0.06147260817724545,0.06147260817724545,0.06147260817724545,0.06147260817724545,0.06147260817724545
knn,Relative influence change,779,0.0,0.07890743301184734,0.0790112819651186,0.03816699840395571,0.07890743301184734,0.07890743301184734,0.09384426354000586,0.0586568078867724,0.09111730915470302,0.0850186585432579,0.06959654202396774,0.08673177637108716,0.060869424071774904,0.05957649154063665
knn,Relative influence change,783,0.0,0.06731477258618991,0.07584286266453569,0.046621488786668316,0.06731477258618991,0.06731477258618991,0.03998005856359524,0.046621488786668316,0.052208253887620466,0.04520296179702203,0.07584286266453569,0.07584286266453569,0.056358388644367964,0.056358388644367964
knn,Relative influence change,785,0.0,0.1599306849159384,0.21098480995406857,0.1264993938697755,0.1599306849159384,0.14685222256517894,0.15331202648544245,0.1454428536366054,0.15901614991990876,0.1749825909142957,0.1776760684343734,0.12572422394557478,0.12644091186268352,0.19780508548065348
knn,Relative influence change,788,0.0,0.15422978809723692,0.10646728147574652,0.2782183575868256,0.12887164772115434,0.1110814464836502,0.3572022522326942,,,,0.18899302086248904,,0.3924286549326944,
knn,Relative influence change,789,0.0,0.05149129002347036,0.05149129002347036,0.05429191752895348,0.05149129002347036,0.05990816489611213,0.05347759022092462,0.059223100677347665,0.05661313882409887,0.04637150079215894,0.07015593356546711,0.07974467366537125,0.08256492879355105,0.08256492879355105
knn,Relative influence change,793,0.0,0.05131049913961792,0.05131049913961792,0.032599226910875106,0.05131049913961792,0.06115513391347111,,0.032599226910875106,0.044613807269428096,0.03249762509816305,0.05131049913961792,0.05131049913961792,,0.03361304856259858
knn,Relative influence change,794,0.0,0.07546504871050898,0.07446934984106789,0.06265610249057295,0.07546504871050898,0.07546504871050898,0.0825088859191712,0.06510712279587859,0.06048497490061866,0.057372417348657404,0.07446934984106789,0.07446934984106789,0.06011215447556203,0.06621927365979052
knn,Relative influence change,797,0.0,0.05246346252800185,0.05246346252800185,,0.05246346252800185,0.05246346252800185,0.05391632850940209,0.03907819745412408,0.05246346252800185,0.05308130836565088,0.05246346252800185,0.05373277224737523,0.05404968034774341,0.05404968034774341
knn,Relative influence change,800,0.0,0.08730656902843108,0.15207212123098246,0.07822696886577848,0.17951305849047675,0.36441127209267066,0.18481564096246145,,,,0.23980243112968025,0.2162998147055502,0.37292497379379846,0.3057016365072364
knn,Relative influence change,805,0.0,0.047785885097014244,0.06422475116140951,0.041051843845116745,0.047785885097014244,0.046325486422210384,0.04411553743154979,0.054084560255838354,0.060410697176348185,0.06910299912278982,0.06215227524143064,0.05449517966200097,0.05193933459348438,
knn,Relative influence change,806,0.0,0.03183715214991234,0.044402205295766904,0.03089663054161344,0.03183715214991234,0.03183715214991234,0.0324345215754655,0.036023936138244506,0.055394186910342105,0.04176393582054305,0.045882390571711694,0.04176393582054305,0.03658244502559118,0.03288453889078033
knn,Relative influence change,812,0.0,0.059841517002546724,0.05903782580917999,0.07425197051155512,0.059841517002546724,0.059841517002546724,,0.07786399871224403,0.06719091285431082,0.06719091285431082,0.09023148718824292,0.08996931474968854,0.05884854277200259,0.06751312741744513
knn,Relative influence change,820,0.0,0.12304883083507387,0.12304883083507387,0.13168203875898885,0.12304883083507387,0.06685630296963962,0.1466642107544167,0.10347118593236815,0.13168203875898885,0.13168203875898885,0.12304883083507387,0.12304883083507387,0.13284314574899356,0.12304883083507387
knn,Relative influence change,824,0.0,0.03801985547584197,0.025416081946747184,,0.03801985547584197,0.03801985547584197,,0.019309704039907664,0.031479308229657596,0.031479308229657596,0.025562001170084326,0.025416081946747184,,
knn,Relative influence change,828,0.0,0.09360545093572184,0.11725020389368437,0.09487962470172794,0.09360545093572184,0.09350361210472703,0.09704919228232459,0.11725020389368437,0.1174363447113884,0.13570048618529582,0.11548799061044439,0.16188829874061014,0.09474594302524186,0.10205690891167295
knn,Relative influence change,830,0.0,,0.050112870850893436,,,,,0.031331080509128556,0.037540314164403885,0.037540314164403885,,,,
knn,Relative influence change,833,0.0,0.11829776426090213,0.09944866452523511,,0.11829776426090213,0.09171898856657626,0.09886934730677685,0.09484703987675014,0.09317737515449294,0.09706617613973006,0.1192286373243456,0.13875292984142656,0.10649847253140488,0.07979096604108682
knn,Relative influence change,834,0.0,0.06582025414731008,0.0861601054272648,0.07733470003968461,0.06582025414731008,0.07533734004090989,0.0887200530161172,0.07960071690971723,0.11433504450398344,0.10036128912432833,0.08592261132729818,0.14512415861662492,0.07422415856846704,0.12472312466386429
knn,Relative influence change,837,0.0,0.06201942191182544,0.0563840351580496,0.03719221447129582,0.06201942191182544,0.06201942191182544,0.04775195888091614,0.05657015433215249,0.07803025427963935,0.07803025427963935,0.06201942191182544,0.06201942191182544,0.033417484685825116,
knn,Relative influence change,838,0.0,0.048014918065622504,0.048014918065622504,0.04767118846992039,0.048014918065622504,0.048014918065622504,0.06593370539897403,0.043132966611012576,0.04328653738806372,0.048014918065622504,0.048014918065622504,0.048014918065622504,0.06593370539897403,0.0354389914053839
knn,Relative influence change,845,0.0,,0.01562665445012549,,,,,0.019620377192732824,0.019620377192732824,0.019620377192732824,0.02651835411595657,0.02651835411595657,,
knn,Relative influence change,847,0.0,0.03268614813147898,0.01871017186534173,0.016934311331014123,0.03268614813147898,0.03268614813147898,0.05531566840446196,0.007000782671394959,0.007000782671394959,0.01690856018016464,0.04580874664072265,0.03867373269193859,0.04311245618294079,0.04311245618294079
knn,Relative influence change,849,0.0,0.022007199802750028,0.053160559863859896,0.02679437516184601,0.022007199802750028,0.022007199802750028,0.02052502338141942,0.025719946225587383,0.040454710327449704,0.040454710327449704,0.053160559863859896,0.053160559863859896,0.01634082750028816,0.03229690607660825
knn,Relative influence change,850,0.0,0.08812607645482502,0.16243020798234128,0.1158165542946454,0.08812607645482502,0.08812607645482502,0.16243020798234128,0.08683100098708765,0.1253694103473394,0.1253694103473394,0.07324928856836785,0.0961345964240814,0.09110521643548807,0.115114409802568
knn,Relative influence change,851,0.0,0.09389420579823245,0.13950082306791461,0.11390184395002935,0.09389420579823245,0.08856224172341626,0.09709884054248011,0.10327797735399012,0.09785661925793018,0.08256129772322103,0.11426304509174758,0.12661824391120557,0.11197824918627855,0.13826244962700152
knn,Relative influence change,855,0.0,0.02657308847783555,0.029225792116772228,0.03488031197557635,0.02657308847783555,,0.029113620368047995,0.03149536865347015,0.029225792116772228,0.029225792116772228,0.03536890591035344,0.02020079610947311,,
knn,Relative influence change,863,0.0,,,,,,,,,,,,,
knn,Relative influence change,866,0.0,0.056619332134216806,0.049393205835310386,0.03309228685847918,0.056619332134216806,0.056619332134216806,0.03388050599126114,0.04268499577647948,0.037895805204518816,0.037895805204518816,0.056619332134216806,0.049393205835310386,0.044758097113623295,0.04859740202318611
knn,Relative influence change,868,0.0,0.06777454119702492,0.06777454119702492,,0.06777454119702492,0.1002249659257417,0.07043402532362295,,,,0.07348625834962909,0.06777454119702492,0.06414236905974731,
knn,Relative influence change,869,0.0,0.033045314751989865,0.033045314751989865,,0.033045314751989865,0.033045314751989865,0.027768194247818293,0.028628351167365885,0.031443192259737525,0.03215691850510263,0.028628351167365885,0.033045314751989865,0.016805369535512194,
knn,Relative influence change,873,0.0,0.061918472433352294,0.07598659343465362,0.06795455767732769,0.061918472433352294,0.0743976990213617,0.060173676184540795,0.07232140572790666,0.06766372660705375,0.08674656048355658,0.08237701311239673,0.08121712194268144,0.066662218709084,
